SeqNo	Time interval(in usec)	Size(in Bytes)
1		0		100
2		2343		100
3		1607		100
4		2007		100
5		3471		100
6		1591		100
7		1591		100
8		1591		100
9		1597		100
10		1591		100
11		1591		100
12		1591		100
13		1591		100
14		1705		100
15		1597		100
16		1591		100
17		1591		100
18		1590		100
19		1591		100
20		1591		100
21		1592		100
22		1591		100
23		1591		100
24		1590		100
25		1591		100
26		1591		100
27		1591		100
28		1590		100
29		1591		100
30		1592		100
31		1590		100
32		1591		100
33		1591		100
34		1591		100
35		1591		100
36		1591		100
37		1591		100
38		1591		100
39		1591		100
40		1591		100
41		1591		100
42		1590		100
43		1591		100
44		1591		100
45		1591		100
46		1591		100
47		1591		100
48		1591		100
49		1591		100
50		1590		100
51		1992		100
52		1595		100
53		1591		100
54		1590		100
55		1590		100
56		1591		100
57		1591		100
58		1922		100
59		1596		100
60		1591		100
61		1590		100
62		1591		100
63		1591		100
64		1591		100
65		1872		100
66		1596		100
67		1590		100
68		1590		100
69		1591		100
70		1591		100
71		1591		100
72		1591		100
73		1591		100
74		1591		100
75		1590		100
76		1591		100
77		1613		100
78		1596		100
79		1591		100
80		1590		100
81		1590		100
82		1591		100
83		1590		100
84		1944		100
85		1596		100
86		1591		100
87		1590		100
88		1591		100
89		1591		100
90		1591		100
91		1916		100
92		1596		100
93		1591		100
94		1590		100
95		1590		100
96		1591		100
97		1591		100
98		1887		100
99		1595		100
100		1591		100
101		1590		100
102		1591		100
103		1591		100
104		1591		100
105		1591		100
106		1591		100
107		1591		100
108		1591		100
109		1591		100
110		1591		100
111		1591		100
112		1591		100
113		1590		100
114		1590		100
115		1591		100
116		1591		100
117		1591		100
118		1591		100
119		1591		100
120		1591		100
121		1590		100
122		1688		100
123		1595		100
124		1591		100
125		1595		100
126		1591		100
127		1591		100
128		1591		100
129		1809		100
130		1596		100
131		1590		100
132		1590		100
133		1727		100
134		1601		100
135		1591		100
136		1591		100
137		1591		100
138		1881		100
139		1593		100
140		1591		100
141		1591		100
142		1591		100
143		1591		100
144		1591		100
145		1591		100
146		1597		100
147		1591		100
148		1591		100
149		1591		100
150		1591		100
151		1591		100
152		1822		100
153		1595		100
154		1590		100
155		1590		100
156		1590		100
157		1591		100
158		1590		100
159		1890		100
160		1596		100
161		1591		100
162		1866		100
163		1591		100
164		1591		100
165		1591		100
166		1591		100
167		1591		100
168		1590		100
169		1590		100
170		1591		100
171		1591		100
172		1590		100
173		1591		100
174		1590		100
175		1591		100
176		1590		100
177		1591		100
178		1591		100
179		1591		100
180		1591		100
181		1591		100
182		1591		100
183		1591		100
184		1591		100
185		2073		100
186		1593		100
187		1591		100
188		1590		100
189		1591		100
190		1591		100
191		1591		100
192		1591		100
193		1591		100
194		1590		100
195		1591		100
196		1591		100
197		1591		100
198		1591		100
199		1591		100
200		1591		100
201		1590		100
202		1591		100
203		1591		100
204		1591		100
205		1591		100
206		1590		100
207		1591		100
208		1591		100
209		1724		100
210		1595		100
211		1591		100
212		1590		100
213		1590		100
214		1591		100
215		1590		100
216		1957		100
217		1596		100
218		1590		100
219		1590		100
220		1591		100
221		1591		100
222		1591		100
223		1711		100
224		1598		100
225		1591		100
226		1591		100
227		1591		100
228		1591		100
229		1591		100
230		1999		100
231		1595		100
232		1590		100
233		1590		100
234		1590		100
235		1591		100
236		1591		100
237		1906		100
238		1595		100
239		1591		100
240		1590		100
241		1591		100
242		1591		100
243		1591		100
244		1948		100
245		1596		100
246		1592		100
247		1591		100
248		1591		100
249		1590		100
250		1591		100
251		1591		100
252		1591		100
253		1591		100
254		1591		100
255		1591		100
256		1591		100
257		1591		100
258		1591		100
259		1591		100
260		1591		100
261		1591		100
262		1782		100
263		1597		100
264		1590		100
265		1591		100
266		1590		100
267		1591		100
268		1591		100
269		1591		100
270		1591		100
271		1591		100
272		1591		100
273		1590		100
274		2012		100
275		1595		100
276		1590		100
277		1590		100
278		1591		100
279		1591		100
280		1590		100
281		1591		100
282		1591		100
283		1591		100
284		1591		100
285		1590		100
286		1591		100
287		1591		100
288		1848		100
289		1597		100
290		1591		100
291		1591		100
292		1591		100
293		1591		100
294		1591		100
295		1591		100
296		1596		100
297		1590		100
298		1591		100
299		1591		100
300		1591		100
301		1591		100
302		1600		100
303		1593		100
304		1590		100
305		1591		100
306		1591		100
307		1591		100
308		1591		100
309		1591		100
310		1591		100
311		1591		100
312		1591		100
313		1590		100
314		1590		100
315		1590		100
316		1591		100
317		1591		100
318		1591		100
319		1591		100
320		1590		100
321		1591		100
322		1591		100
323		1591		100
324		1591		100
325		1590		100
326		1591		100
327		1593		100
328		1590		100
329		1590		100
330		1591		100
331		1591		100
332		1591		100
333		1591		100
334		1591		100
335		1591		100
336		1591		100
337		1591		100
338		1591		100
339		1591		100
340		1591		100
341		1591		100
342		1590		100
343		1591		100
344		1591		100
345		1591		100
346		1591		100
347		1591		100
348		1591		100
349		1591		100
350		1591		100
351		1590		100
352		1591		100
353		1591		100
354		1590		100
355		1591		100
356		1591		100
357		1591		100
358		1590		100
359		1591		100
360		1590		100
361		1590		100
362		1591		100
363		1591		100
364		1591		100
365		1590		100
366		1591		100
367		1591		100
368		1591		100
369		1591		100
370		1591		100
371		1591		100
372		1591		100
373		1591		100
374		1591		100
375		1591		100
376		1591		100
377		1591		100
378		1591		100
379		1591		100
380		1591		100
381		1591		100
382		1591		100
383		1591		100
384		1591		100
385		1591		100
386		1591		100
387		1591		100
388		1591		100
389		1590		100
390		1591		100
391		1591		100
392		1591		100
393		1790		100
394		1597		100
395		1590		100
396		1591		100
397		1591		100
398		1591		100
399		1590		100
400		1591		100
401		1590		100
402		1591		100
403		1591		100
404		1591		100
405		1603		100
406		1595		100
407		1591		100
408		1591		100
409		1591		100
410		1591		100
411		1591		100
412		1591		100
413		1591		100
414		1591		100
415		1591		100
416		1591		100
417		1600		100
418		1594		100
419		1591		100
420		1591		100
421		1591		100
422		1591		100
423		1591		100
424		1591		100
425		1591		100
426		1591		100
427		1591		100
428		1591		100
429		1591		100
430		1590		100
431		1591		100
432		1591		100
433		1591		100
